Gender,Shanghai_ranking,Publications,Citations,Recommendations,Interest score,Reads,h index,PISA rank,GDP (Millions $),HDI score,Position rank,Average h index
0,47,31,766,4,3656,3653,15,19,23315081,0.921,3,26.894334
1,47,29,148,34,1054,4094,7,19,23315081,0.921,3,26.894334
1,47,34,249,21,1300,2546,9,19,23315081,0.921,0,26.894334
1,47,30,215,13,1345,1746,9,19,23315081,0.921,3,26.894334
0,47,31,323,35,2027,2360,9,19,23315081,0.921,3,26.894334
0,47,90,6988,21,3339,8647,30,19,23315081,0.921,3,26.894334
1,47,64,1527,39,7801,13660,20,19,23315081,0.921,2,26.894334
0,47,78,2436,10,1137,5683,18,19,23315081,0.921,3,26.894334
1,47,150,8380,5,4007,8951,44,19,23315081,0.921,3,26.894334
1,47,28,512,6,2564,3818,12,19,23315081,0.921,3,26.894334
0,47,28,2115,6,1020,4024,20,19,23315081,0.921,1,26.894334
0,47,28,347,2,1808,3026,9,19,23315081,0.921,3,26.894334
1,47,143,3929,7,1794,5504,30,19,23315081,0.921,3,26.894334
0,47,36,1260,11,5822,4236,13,19,23315081,0.921,3,26.894334
1,47,118,2360,7,1313,30328,23,19,23315081,0.921,3,26.894334
1,47,112,4847,21,2540,21915,30,19,23315081,0.921,3,26.894334
0,47,47,2681,1,1237,3306,25,19,23315081,0.921,3,26.894334
1,47,29,232,4,1838,13287,8,19,23315081,0.921,2,26.894334
1,47,55,1310,3,6414,3990,17,19,23315081,0.921,0,26.894334
1,47,30,541,6,3815,12350,13,19,23315081,0.921,3,26.894334
1,47,48,852,2,3619,2802,19,19,23315081,0.921,2,26.894334
0,47,28,206,3,1104,1586,5,19,23315081,0.921,0,26.894334
1,47,40,391,2,1993,6403,9,19,23315081,0.921,3,26.894334
1,47,46,725,0,2913,2860,18,19,23315081,0.921,0,26.894334
1,47,44,336,0,1721,2149,9,19,23315081,0.921,0,26.894334
1,47,30,1170,5,5790,5708,14,19,23315081,0.921,2,26.894334
1,47,27,327,15,2329,4098,10,19,23315081,0.921,3,26.894334
1,47,28,512,7,3046,12981,13,19,23315081,0.921,3,26.894334
1,47,27,2071,7,9869,2413,16,19,23315081,0.921,3,26.894334
1,47,27,58,2,327,874,4,19,23315081,0.921,3,26.894334
1,47,28,143,30,1220,3689,8,19,23315081,0.921,3,26.894334
1,47,41,1392,55,8002,11714,18,19,23315081,0.921,3,26.894334
1,47,34,457,35,4169,9282,12,19,23315081,0.921,3,26.894334
1,47,27,702,129,6030,9821,11,19,23315081,0.921,3,26.894334
0,47,27,324,0,1639,1085,6,19,23315081,0.921,2,26.894334
0,47,35,509,2,2615,1482,12,19,23315081,0.921,2,26.894334
1,47,48,511,40,2542,3077,8,19,23315081,0.921,3,26.894334
1,47,27,327,195,3087,4189,10,19,23315081,0.921,3,26.894334
1,47,27,255,27,1580,3481,8,19,23315081,0.921,0,26.894334
1,47,28,251,6,1298,1634,8,19,23315081,0.921,2,26.894334
1,47,33,657,7,4983,13519,12,19,23315081,0.921,0,26.894334
1,47,27,25,5,321,2578,3,19,23315081,0.921,3,26.894334
0,47,26,287,12,1573,2802,8,19,23315081,0.921,3,26.894334
0,47,271,14024,4,6868,35922,56,19,23315081,0.921,0,26.894334
1,47,29,607,29,3393,11582,10,19,23315081,0.921,0,26.894334
1,47,26,2939,2,1240,3882,16,19,23315081,0.921,0,26.894334
0,47,26,125,1,716,6947,7,19,23315081,0.921,2,26.894334
1,47,27,528,12,2783,3768,12,19,23315081,0.921,0,26.894334
0,47,26,1960,3,9231,5517,19,19,23315081,0.921,3,26.894334
1,47,31,460,7,3099,8414,13,19,23315081,0.921,3,26.894334
1,47,49,239,2,1417,7360,9,19,23315081,0.921,4,26.894334
1,47,41,1056,13,5229,1518,10,19,23315081,0.921,2,26.894334
0,47,35,1742,26,8659,5078,23,19,23315081,0.921,3,26.894334
0,47,53,521,15,3159,4402,12,19,23315081,0.921,3,26.894334
1,47,32,798,1,3682,1838,14,19,23315081,0.921,3,26.894334
0,47,28,910,20,4738,3502,11,19,23315081,0.921,3,26.894334
1,47,27,496,1,2327,1420,13,19,23315081,0.921,2,26.894334
0,47,31,764,52,4952,5740,14,19,23315081,0.921,3,26.894334
1,47,28,888,21,4298,2463,16,19,23315081,0.921,3,26.894334
1,47,26,238,27,1631,2649,7,19,23315081,0.921,3,26.894334
1,47,26,105,6,644,1315,6,19,23315081,0.921,2,26.894334
0,47,27,833,15,4482,2005,11,19,23315081,0.921,2,26.894334
1,47,27,8,38,276,2672,1,19,23315081,0.921,0,26.894334
1,47,33,37,0,213,636,2,19,23315081,0.921,0,26.894334
1,47,63,715,0,3185,810,16,19,23315081,0.921,3,26.894334
0,47,37,1353,0,6665,2704,20,19,23315081,0.921,0,26.894334
0,47,25,669,7,3214,1509,12,19,23315081,0.921,3,26.894334
0,47,27,354,2,1794,1839,8,19,23315081,0.921,3,26.894334
0,47,25,458,31,3045,4274,12,19,23315081,0.921,3,26.894334
0,47,32,178,20,1283,2293,7,19,23315081,0.921,3,26.894334
1,47,27,818,39,4493,5346,13,19,23315081,0.921,3,26.894334
1,47,26,127,26,900,1631,7,19,23315081,0.921,3,26.894334
1,47,27,9,0,88,574,2,19,23315081,0.921,2,26.894334
1,47,24,305,3,2802,13373,8,19,23315081,0.921,3,26.894334
1,47,105,2777,0,1234,2893,28,19,23315081,0.921,2,26.894334
1,47,25,594,1,2798,1073,8,19,23315081,0.921,0,26.894334
0,47,24,214,3,1469,28113,9,19,23315081,0.921,3,26.894334
0,47,47,377,8,2164,3157,10,19,23315081,0.921,1,26.894334
1,47,67,3279,16,1585,6953,23,19,23315081,0.921,0,26.894334
0,47,28,568,41,3224,3643,13,19,23315081,0.921,3,26.894334
1,47,87,1742,0,8229,2077,27,19,23315081,0.921,2,26.894334
1,47,34,696,5,3319,2292,13,19,23315081,0.921,3,26.894334
1,47,83,2102,21,1045,13110,24,19,23315081,0.921,2,26.894334
1,47,91,2465,9,1456,43819,22,19,23315081,0.921,3,26.894334
0,47,51,1372,5,6806,4377,18,19,23315081,0.921,0,26.894334
0,47,24,27,2,165,588,3,19,23315081,0.921,3,26.894334
1,47,25,264,57,2945,9003,8,19,23315081,0.921,3,26.894334
1,47,66,558,16,2923,4024,14,19,23315081,0.921,3,26.894334
0,47,61,817,5,4851,25139,17,19,23315081,0.921,2,26.894334
1,47,24,207,26,1987,28266,7,19,23315081,0.921,3,26.894334
0,47,31,198,24,1381,2240,9,19,23315081,0.921,3,26.894334
1,47,25,102,3,634,3024,5,19,23315081,0.921,2,26.894334
0,47,25,545,19,2142,1621,9,19,23315081,0.921,0,26.894334
1,47,24,51,26,774,1781,5,19,23315081,0.921,3,26.894334
1,47,23,152,3,724,839,7,19,23315081,0.921,2,26.894334
1,47,23,360,22,2830,6618,12,19,23315081,0.921,3,26.894334
1,47,25,302,3,1488,1425,7,19,23315081,0.921,3,26.894334
1,47,25,653,0,2974,999,10,19,23315081,0.921,3,26.894334
0,47,23,133,38,1887,3770,6,19,23315081,0.921,3,26.894334
0,47,41,1153,3,5159,1993,15,19,23315081,0.921,0,26.894334
1,47,30,639,33,3245,3165,14,19,23315081,0.921,3,26.894334
1,47,22,428,0,2164,1997,9,19,23315081,0.921,3,26.894334
1,47,22,871,0,4294,3650,12,19,23315081,0.921,3,26.894334
1,47,138,5835,5,2650,9284,46,19,23315081,0.921,0,26.894334
0,47,26,372,2,1831,2618,10,19,23315081,0.921,3,26.894334
0,47,63,4186,5,1976,5137,28,19,23315081,0.921,3,26.894334
1,47,22,624,6,2872,1703,11,19,23315081,0.921,3,26.894334
1,47,22,402,0,1952,413,9,19,23315081,0.921,0,26.894334
1,47,142,3255,20,1628,15859,33,19,23315081,0.921,4,26.894334
0,47,75,835,23,4017,4357,16,19,23315081,0.921,4,26.894334
0,47,60,6748,14,3627,52378,24,19,23315081,0.921,3,26.894334
0,47,24,212,29,1310,2266,7,19,23315081,0.921,3,26.894334
1,47,24,263,5,1335,1912,8,19,23315081,0.921,3,26.894334
0,47,36,711,12,4087,12907,10,19,23315081,0.921,3,26.894334
1,47,25,703,3,3668,4994,11,19,23315081,0.921,3,26.894334
1,47,53,786,6,7358,56133,12,19,23315081,0.921,4,26.894334
1,47,23,384,1,1872,903,8,19,23315081,0.921,3,26.894334
1,47,97,2073,31,1196,13879,21,19,23315081,0.921,0,26.894334
1,47,42,258,21,1297,842,10,19,23315081,0.921,0,26.894334
1,47,157,25347,38,12313,29322,46,19,23315081,0.921,4,26.894334
0,47,25,584,31,3250,3781,11,19,23315081,0.921,3,26.894334
1,47,25,451,15,2452,4318,13,19,23315081,0.921,2,26.894334
0,47,25,844,27,4595,3492,13,19,23315081,0.921,3,26.894334
0,47,30,323,1,1684,1353,10,19,23315081,0.921,4,26.894334
0,47,27,390,8,1935,1962,12,19,23315081,0.921,3,26.894334
0,47,32,1009,8,5366,3746,11,19,23315081,0.921,0,26.894334
1,47,39,510,0,2487,3435,11,19,23315081,0.921,0,26.894334
1,47,22,212,3,1164,1343,9,19,23315081,0.921,3,26.894334
1,47,21,766,4,4258,4396,13,19,23315081,0.921,3,26.894334
0,47,32,453,12,2513,2348,11,19,23315081,0.921,3,26.894334
0,47,22,776,8,3827,4206,13,19,23315081,0.921,3,26.894334
1,47,21,360,92,3451,4346,11,19,23315081,0.921,3,26.894334
0,47,22,244,1,1221,968,10,19,23315081,0.921,0,26.894334
1,47,24,95,1,565,1154,6,19,23315081,0.921,2,26.894334
0,47,29,390,10,2027,1678,10,19,23315081,0.921,3,26.894334
0,47,23,808,34,6125,42849,10,19,23315081,0.921,2,26.894334
0,47,22,189,9,882,2246,8,19,23315081,0.921,4,26.894334
1,47,21,274,175,4129,6329,10,19,23315081,0.921,3,26.894334
0,47,20,66,4,558,1308,5,19,23315081,0.921,3,26.894334
1,47,28,916,1,4782,8877,10,19,23315081,0.921,0,26.894334
1,47,160,3301,10,1450,7644,29,19,23315081,0.921,3,26.894334
0,47,76,2857,3,1370,7542,28,19,23315081,0.921,3,26.894334
0,47,26,680,16,3639,3283,9,19,23315081,0.921,3,26.894334
0,47,84,1298,12,5861,5318,18,19,23315081,0.921,3,26.894334
0,47,69,2599,21,1467,32148,22,19,23315081,0.921,3,26.894334
0,47,25,359,0,1822,923,6,19,23315081,0.921,2,26.894334
1,47,20,200,4,1401,6376,7,19,23315081,0.921,4,26.894334
1,47,55,1320,42,7137,7079,18,19,23315081,0.921,3,26.894334
0,47,20,468,6,2213,2130,11,19,23315081,0.921,3,26.894334
1,47,64,828,25,3903,3611,16,19,23315081,0.921,3,26.894334
1,47,69,354,6,2239,9909,8,19,23315081,0.921,3,26.894334
0,47,22,52,7,438,1173,4,19,23315081,0.921,2,26.894334
1,47,20,36,11,571,1542,3,19,23315081,0.921,3,26.894334
1,47,20,317,2,1693,7643,10,19,23315081,0.921,2,26.894334
0,47,22,543,14,2852,2518,6,19,23315081,0.921,0,26.894334
1,47,20,18,0,95,201,2,19,23315081,0.921,3,26.894334
1,47,21,136,25,1543,2637,5,19,23315081,0.921,3,26.894334
0,47,34,96,17,707,1634,6,19,23315081,0.921,3,26.894334
1,47,20,31,5,264,584,4,19,23315081,0.921,2,26.894334
1,47,47,1,0,103,523,1,19,23315081,0.921,3,26.894334
0,47,26,269,5,1388,2473,9,19,23315081,0.921,3,26.894334
0,47,20,748,14,3779,4317,11,19,23315081,0.921,3,26.894334
1,47,23,248,0,1257,1060,9,19,23315081,0.921,2,26.894334
1,47,24,910,2,4471,2028,14,19,23315081,0.921,3,26.894334
0,47,23,1121,1,5982,5481,16,19,23315081,0.921,0,26.894334
1,47,19,214,2,1131,1637,7,19,23315081,0.921,0,26.894334
1,47,19,825,0,4109,2499,12,19,23315081,0.921,0,26.894334
1,47,63,644,12,2920,2949,15,19,23315081,0.921,3,26.894334
1,47,19,404,2,2159,10913,11,19,23315081,0.921,2,26.894334
1,47,21,110,62,1440,2231,6,19,23315081,0.921,3,26.894334
0,47,21,77,24,531,2851,5,19,23315081,0.921,2,26.894334
0,47,19,175,6,1123,2731,7,19,23315081,0.921,3,26.894334
1,47,20,217,41,2150,5830,8,19,23315081,0.921,3,26.894334
0,47,19,34,1,189,654,3,19,23315081,0.921,0,26.894334
0,47,21,928,16,4362,2634,7,19,23315081,0.921,3,26.894334
1,47,184,2519,59,1242,16393,26,19,23315081,0.921,3,26.894334
0,47,38,1904,3,9790,6350,24,19,23315081,0.921,0,26.894334
0,47,19,579,2,2150,1536,14,19,23315081,0.921,3,26.894334
1,47,38,1249,1,6218,7900,19,19,23315081,0.921,3,26.894334
1,47,172,4553,14,2237,15364,35,19,23315081,0.921,3,26.894334
1,47,67,5394,41,2537,11520,27,19,23315081,0.921,3,26.894334
0,47,57,143,2,915,4692,7,19,23315081,0.921,3,26.894334
1,47,18,2360,12,1245,10685,14,19,23315081,0.921,0,26.894334
0,47,18,1423,4,6760,1970,9,19,23315081,0.921,2,26.894334
1,47,41,4874,15,2345,5602,24,19,23315081,0.921,3,26.894334
0,47,29,122,2,518,668,6,19,23315081,0.921,3,26.894334
0,47,33,862,2,4199,2318,18,19,23315081,0.921,0,26.894334
1,47,18,207,8,2033,6587,7,19,23315081,0.921,3,26.894334
0,47,20,773,12,3783,2014,10,19,23315081,0.921,3,26.894334
0,47,43,1066,19,5205,4585,14,19,23315081,0.921,2,26.894334
1,47,18,115,7,770,2086,7,19,23315081,0.921,3,26.894334
0,47,120,6295,6,2846,3149,45,19,23315081,0.921,0,26.894334
0,47,18,211,13,1629,3399,7,19,23315081,0.921,3,26.894334
0,47,18,344,6,1995,2750,9,19,23315081,0.921,3,26.894334
0,47,18,1226,23,7203,5306,10,19,23315081,0.921,3,26.894334
1,47,19,490,2,2522,3209,9,19,23315081,0.921,3,26.894334
1,47,273,14992,70,7917,59204,64,19,23315081,0.921,3,26.894334
1,47,20,1070,6,4623,2106,15,19,23315081,0.921,0,26.894334
0,47,22,77,1,461,3814,5,19,23315081,0.921,3,26.894334
1,47,21,549,5,2734,3163,10,19,23315081,0.921,1,26.894334
1,47,17,631,4,3118,1479,12,19,23315081,0.921,3,26.894334
0,47,20,882,0,4455,3773,14,19,23315081,0.921,3,26.894334
1,47,17,336,0,1767,2359,6,19,23315081,0.921,3,26.894334
0,47,17,1129,2,6460,13159,14,19,23315081,0.921,3,26.894334
1,47,17,575,9,3392,6082,10,19,23315081,0.921,2,26.894334
1,47,17,150,23,1225,2097,6,19,23315081,0.921,3,26.894334
0,47,17,375,2,2064,4759,10,19,23315081,0.921,4,26.894334
1,47,17,267,0,1256,2145,7,19,23315081,0.921,3,26.894334
0,47,17,1383,0,6966,5331,15,19,23315081,0.921,0,26.894334
0,47,19,1683,1,9367,12006,12,19,23315081,0.921,3,26.894334
1,47,29,1525,2,7123,3131,19,19,23315081,0.921,0,26.894334
1,47,20,982,40,5114,10068,13,19,23315081,0.921,3,26.894334
1,47,27,336,2,1846,2201,10,19,23315081,0.921,3,26.894334
1,47,17,7,0,464,4650,1,19,23315081,0.921,2,26.894334
0,47,17,21,8,213,589,4,19,23315081,0.921,2,26.894334
1,47,17,196,673,4249,5307,7,19,23315081,0.921,0,26.894334
1,47,19,136,3,870,1925,7,19,23315081,0.921,2,26.894334
1,47,17,36,7,516,1196,3,19,23315081,0.921,3,26.894334
1,47,17,5,39,254,1022,1,19,23315081,0.921,3,26.894334
1,47,89,3388,2,1569,5023,31,19,23315081,0.921,3,26.894334
0,47,30,521,3,2746,6262,14,19,23315081,0.921,3,26.894334
1,47,40,675,0,3849,9358,11,19,23315081,0.921,3,26.894334
1,47,192,2447,7,1148,8213,28,19,23315081,0.921,3,26.894334
1,47,16,157,1,863,2553,5,19,23315081,0.921,3,26.894334
1,47,16,188,6,902,922,8,19,23315081,0.921,0,26.894334
1,47,17,247,9,1583,1677,6,19,23315081,0.921,3,26.894334
1,47,313,40870,69,20836,66639,93,19,23315081,0.921,3,26.894334
0,47,16,301,1,1418,3387,8,19,23315081,0.921,0,26.894334
0,47,90,4878,13,2700,30133,24,19,23315081,0.921,4,26.894334
0,47,30,909,9,4228,2855,15,19,23315081,0.921,3,26.894334
1,47,130,6111,26,2941,8736,37,19,23315081,0.921,0,26.894334
1,47,16,83,15,823,1545,6,19,23315081,0.921,3,26.894334
1,47,145,1115,7,4975,7576,16,19,23315081,0.921,3,26.894334
0,47,16,225,11,1479,3183,10,19,23315081,0.921,3,26.894334
0,47,16,74,42,1209,3585,5,19,23315081,0.921,3,26.894334
0,47,36,433,7,2472,2649,9,19,23315081,0.921,3,26.894334
0,47,37,1201,6,7300,18362,10,19,23315081,0.921,3,26.894334
0,47,17,278,5,1894,2603,7,19,23315081,0.921,0,26.894334
0,47,16,156,4,788,225,5,19,23315081,0.921,3,26.894334
1,47,16,96,8,799,1607,4,19,23315081,0.921,3,26.894334
1,47,18,113,1,568,257,6,19,23315081,0.921,0,26.894334
0,47,18,51,3,297,358,4,19,23315081,0.921,3,26.894334
1,47,163,4315,39,1811,14866,33,19,23315081,0.921,0,26.894334
1,47,131,377,19,3206,36008,9,19,23315081,0.921,3,26.894334
1,47,16,7,5,1092,6053,2,19,23315081,0.921,3,26.894334
0,47,29,335,10,1855,2324,9,19,23315081,0.921,2,26.894334
1,47,15,639,8,4355,9753,10,19,23315081,0.921,0,26.894334
0,47,15,111,7,989,1923,6,19,23315081,0.921,3,26.894334
1,47,15,184,2,1206,2176,8,19,23315081,0.921,3,26.894334
0,47,19,158,7,1039,1823,8,19,23315081,0.921,3,26.894334
0,47,15,65,9,535,1254,3,19,23315081,0.921,2,26.894334
0,47,15,188,12,1042,1024,7,19,23315081,0.921,3,26.894334
0,47,34,981,113,5421,5796,17,19,23315081,0.921,3,26.894334
0,47,18,198,7,2143,4859,7,19,23315081,0.921,3,26.894334
1,47,15,111,3,845,5415,6,19,23315081,0.921,2,26.894334
0,47,15,116,2,612,1395,6,19,23315081,0.921,2,26.894334
0,47,24,558,1,2679,1382,10,19,23315081,0.921,3,26.894334
1,47,23,284,3,1800,2668,10,19,23315081,0.921,0,26.894334
0,47,16,445,2,2254,939,9,19,23315081,0.921,3,26.894334
0,47,17,577,3,2810,1251,9,19,23315081,0.921,2,26.894334
0,47,15,582,7,2812,1601,8,19,23315081,0.921,3,26.894334
0,47,17,199,3,1201,4247,8,19,23315081,0.921,1,26.894334
0,47,23,139,9,686,2436,7,19,23315081,0.921,3,26.894334
0,47,15,188,28,1394,2399,6,19,23315081,0.921,3,26.894334
1,47,15,6,3,281,2663,2,19,23315081,0.921,3,26.894334
1,47,27,1131,5,5157,1737,13,19,23315081,0.921,1,26.894334
1,47,17,29,0,162,967,3,19,23315081,0.921,0,26.894334
0,47,19,5,0,89,452,1,19,23315081,0.921,3,26.894334
1,47,15,253,6,1676,5782,7,19,23315081,0.921,3,26.894334
1,47,14,512,1,2641,1151,6,19,23315081,0.921,3,26.894334
1,47,83,5152,6,2460,6861,30,19,23315081,0.921,0,26.894334
0,47,28,564,0,2886,3486,8,19,23315081,0.921,0,26.894334
1,47,43,538,9,2471,5604,14,19,23315081,0.921,0,26.894334
1,47,126,1802,7,8859,24919,25,19,23315081,0.921,2,26.894334
0,47,14,83,0,452,1250,6,19,23315081,0.921,0,26.894334
0,47,16,356,9,1969,2612,10,19,23315081,0.921,3,26.894334
1,47,65,866,1,4313,5558,14,19,23315081,0.921,3,26.894334
1,47,44,1719,8,7675,3538,21,19,23315081,0.921,2,26.894334
0,47,14,24,1,1347,12516,2,19,23315081,0.921,3,26.894334
0,47,16,1445,25,8921,12124,13,19,23315081,0.921,3,26.894334
1,47,54,4103,10,1964,6791,29,19,23315081,0.921,3,26.894334
0,47,14,122,0,627,737,4,19,23315081,0.921,3,26.894334
1,47,26,261,0,1328,1792,8,19,23315081,0.921,3,26.894334
1,47,14,820,34,3969,4140,7,19,23315081,0.921,3,26.894334
1,47,109,4969,7,2509,5653,22,19,23315081,0.921,3,26.894334
0,47,15,69,12,721,2203,4,19,23315081,0.921,2,26.894334
1,47,14,362,1,1857,701,10,19,23315081,0.921,3,26.894334
1,47,16,59,2,373,1039,5,19,23315081,0.921,3,26.894334
1,47,15,935,6,5438,5677,9,19,23315081,0.921,0,26.894334
0,47,260,14947,29,6829,38862,70,19,23315081,0.921,3,26.894334
0,47,18,26,3,480,1232,4,19,23315081,0.921,3,26.894334
1,47,14,615,10,3226,3222,10,19,23315081,0.921,3,26.894334
0,47,20,214,16,1355,2296,5,19,23315081,0.921,0,26.894334
1,47,14,318,9,1453,985,5,19,23315081,0.921,3,26.894334
1,47,16,54,9,811,3418,5,19,23315081,0.921,0,26.894334
0,47,13,218,2,1132,1778,7,19,23315081,0.921,1,26.894334
1,47,14,182,3,1187,3589,5,19,23315081,0.921,3,26.894334
1,47,13,497,1,2290,1216,6,19,23315081,0.921,3,26.894334
1,47,24,727,1,3237,2055,10,19,23315081,0.921,3,26.894334
1,47,7,21,2,108,331,2,19,23315081,0.921,3,26.894334
0,47,31,812,7,3645,2426,11,19,23315081,0.921,2,26.894334
1,47,14,360,15,2076,3048,9,19,23315081,0.921,3,26.894334
1,47,14,33,4,236,403,2,19,23315081,0.921,3,26.894334
0,47,16,130,13,852,1575,4,19,23315081,0.921,3,26.894334
1,47,19,35,3,289,3193,3,19,23315081,0.921,2,26.894334
0,47,13,152,0,779,528,5,19,23315081,0.921,0,26.894334
1,47,13,124,2,1238,13526,6,19,23315081,0.921,3,26.894334
0,47,14,76,3,422,650,4,19,23315081,0.921,0,26.894334
1,47,13,59,10,383,1110,4,19,23315081,0.921,3,26.894334
1,47,12,194,4,1312,2719,6,19,23315081,0.921,3,26.894334
1,47,12,48,0,239,990,5,19,23315081,0.921,3,26.894334
1,47,13,109,14,706,6272,5,19,23315081,0.921,3,26.894334
0,47,41,1639,11,6516,3351,20,19,23315081,0.921,3,26.894334
1,47,13,1192,0,5517,1045,10,19,23315081,0.921,2,26.894334
1,47,157,4454,18,2404,35248,38,19,23315081,0.921,3,26.894334
0,47,26,1042,1,4771,2232,14,19,23315081,0.921,0,26.894334
1,47,125,8666,2,4239,11215,37,19,23315081,0.921,0,26.894334
1,47,12,713,1,3389,1667,9,19,23315081,0.921,0,26.894334
1,47,29,3029,2,1279,4126,18,19,23315081,0.921,0,26.894334
0,47,21,387,8,2518,3877,9,19,23315081,0.921,3,26.894334
1,47,16,236,6,1244,1798,7,19,23315081,0.921,2,26.894334
1,47,75,1347,0,6593,4032,19,19,23315081,0.921,0,26.894334
1,47,47,829,53,4761,4210,14,19,23315081,0.921,3,26.894334
1,47,12,148,1,766,600,5,19,23315081,0.921,1,26.894334
1,47,38,192,0,1036,2151,8,19,23315081,0.921,0,26.894334
0,47,13,154,15,1073,1779,3,19,23315081,0.921,3,26.894334
1,47,33,568,4,3056,7315,9,19,23315081,0.921,0,26.894334
1,47,14,187,2,1012,1222,8,19,23315081,0.921,0,26.894334
1,47,12,315,11,1811,3739,9,19,23315081,0.921,3,26.894334
0,47,38,1081,1,5815,6876,13,19,23315081,0.921,4,26.894334
1,47,102,149,7,1724,10454,7,19,23315081,0.921,0,26.894334
0,47,15,151,5,682,730,6,19,23315081,0.921,3,26.894334
1,47,260,16464,55,7985,32674,70,19,23315081,0.921,0,26.894334
1,47,14,349,6,1638,1045,6,19,23315081,0.921,3,26.894334
1,47,12,45,8,600,2568,2,19,23315081,0.921,2,26.894334
0,47,180,1957,15,9602,9683,23,19,23315081,0.921,0,26.894334
0,47,12,245,11,1264,1481,6,19,23315081,0.921,3,26.894334
0,47,12,538,11,2587,1566,4,19,23315081,0.921,2,26.894334
0,47,19,55,0,236,725,3,19,23315081,0.921,3,26.894334
1,47,12,53,36,907,13466,4,19,23315081,0.921,3,26.894334
1,47,16,88,50,1133,2511,5,19,23315081,0.921,3,26.894334
1,47,44,1426,8,7300,4709,9,19,23315081,0.921,3,26.894334
0,47,14,107,33,1493,5439,7,19,23315081,0.921,0,26.894334
1,47,12,34,6,298,627,4,19,23315081,0.921,2,26.894334
1,47,12,7,7,142,1088,2,19,23315081,0.921,3,26.894334
0,47,14,89,12,722,1767,4,19,23315081,0.921,1,26.894334
0,47,12,79,47,2012,22985,6,19,23315081,0.921,1,26.894334
0,47,12,40,2,356,690,3,19,23315081,0.921,3,26.894334
1,47,12,13,0,72,325,2,19,23315081,0.921,3,26.894334
1,47,363,8740,67,3612,27923,50,19,23315081,0.921,0,26.894334
1,47,172,3024,30,1512,13757,31,19,23315081,0.921,4,26.894334
1,47,14,54,0,271,302,4,19,23315081,0.921,0,26.894334
1,47,17,773,27,5271,9925,11,19,23315081,0.921,3,26.894334
1,47,15,550,0,2540,483,8,19,23315081,0.921,3,26.894334
0,47,12,306,3,1546,1970,7,19,23315081,0.921,3,26.894334
1,47,11,286,7,2536,8025,8,19,23315081,0.921,3,26.894334
1,47,11,42,5,227,378,4,19,23315081,0.921,3,26.894334
0,47,11,68,4,465,916,4,19,23315081,0.921,3,26.894334
0,47,11,37,0,223,212,3,19,23315081,0.921,3,26.894334
0,47,41,3659,21,1799,4816,18,19,23315081,0.921,3,26.894334
1,47,29,2379,0,1142,2859,18,19,23315081,0.921,0,26.894334
0,47,11,281,26,1698,2366,6,19,23315081,0.921,3,26.894334
1,47,15,408,3,2068,1533,9,19,23315081,0.921,3,26.894334
1,47,11,101,0,293,855,7,19,23315081,0.921,3,26.894334
1,47,11,114,0,613,1081,7,19,23315081,0.921,0,26.894334
0,47,50,404,3,1921,2208,11,19,23315081,0.921,3,26.894334
1,47,8,1,0,14,171,1,19,23315081,0.921,3,26.894334
1,47,15,510,7,3503,14770,7,19,23315081,0.921,0,26.894334
1,47,11,544,57,4036,6111,6,19,23315081,0.921,2,26.894334
1,47,11,370,0,1736,2720,7,19,23315081,0.921,0,26.894334
1,47,11,5,0,37,186,2,19,23315081,0.921,3,26.894334
0,47,12,42,3,251,323,4,19,23315081,0.921,2,26.894334
0,47,11,369,15,2448,2782,6,19,23315081,0.921,3,26.894334
1,47,11,369,2,1927,1293,9,19,23315081,0.921,0,26.894334
1,47,12,22,6,329,1077,4,19,23315081,0.921,3,26.894334
1,47,27,429,0,2154,570,6,19,23315081,0.921,0,26.894334
1,47,17,274,9,1441,1133,10,19,23315081,0.921,0,26.894334
1,47,17,851,2,3924,6613,12,19,23315081,0.921,0,26.894334
0,47,13,138,19,800,748,6,19,23315081,0.921,3,26.894334
0,47,28,542,0,2506,463,11,19,23315081,0.921,0,26.894334
0,47,10,192,6,1277,1739,6,19,23315081,0.921,3,26.894334
1,47,305,24778,278,12448,73789,82,19,23315081,0.921,3,26.894334
0,47,10,887,13,5354,4770,8,19,23315081,0.921,3,26.894334
1,47,189,21274,42,10947,85627,54,19,23315081,0.921,0,26.894334
1,47,101,2505,7,1249,5838,23,19,23315081,0.921,0,26.894334
0,47,14,111,0,552,863,4,19,23315081,0.921,3,26.894334
1,47,10,37,0,224,652,4,19,23315081,0.921,3,26.894334
1,47,12,663,4,3339,2198,7,19,23315081,0.921,3,26.894334
0,47,10,207,2,1122,1527,6,19,23315081,0.921,3,26.894334
